Alloy,Al,Co,Cr,Fe,Ni,Cu,Mn,Ti,V,Nb,Mo,Zr,Hf,Ta,Homogenization_Temp,Homogenization_Time,Annealing_Temp,Annealing_Time_(min),Quenching,HPR,Microstructure,Phases,alloy_description,Unnamed: 24,References
Al15Co30Cr15Fe40Ni5,0.15,0.25,0.15,0.4,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + BCC,FCC_PLUS_BCC,"The alloy Al15Co30Cr15Fe40Ni5 contains 5 elemental compositions: Al (0.15), Co (0.25), Cr (0.15), Fe (0.4), Ni (0.05) and without heat treatment,showing a FCC and BCC microstructure and FCC_PLUS_BCC phases.",,10.1007/s12540-018-00236-5
V10Cr15Mn5Fe35Co10Ni25,0.0,0.1,0.15,0.35,0.25,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1100.0,360.0,1100,360.0,,,FCC,FCC_SS,"The alloy V10Cr15Mn5Fe35Co10Ni25 contains 6 elemental compositions: Co (0.1), Cr (0.15), Fe (0.35), Ni (0.25), Mn (0.05), V (0.1) and with heat treatment -  undergone homogenization process at 1100.0°C, for 360.0 minutes,, undergone annealing process at 1100°C, for 360.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.msea.2018.12.077
CoCrNi,0.0,0.333333333,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,280.0,,,,,FCC,FCC_SS,"The alloy CoCrNi contains 3 elemental compositions: Co (0.333333333), Cr (0.333333333), Ni (0.333333333) and with heat treatment -  undergone homogenization process at 1200.0°C, for 280.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.msea.2018.11.143
CoCrNi,0.0,0.333333333,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,280.0,1000,60.0,,,FCC,FCC_SS,"The alloy CoCrNi contains 3 elemental compositions: Co (0.333333333), Cr (0.333333333), Ni (0.333333333) and with heat treatment -  undergone homogenization process at 1200.0°C, for 280.0 minutes,, undergone annealing process at 1000°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.msea.2018.11.143
CoCrNi,0.0,0.333333333,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,280.0,1000,60.0,,,FCC,FCC_SS,"The alloy CoCrNi contains 3 elemental compositions: Co (0.333333333), Cr (0.333333333), Ni (0.333333333) and with heat treatment -  undergone homogenization process at 1200.0°C, for 280.0 minutes,, undergone annealing process at 1000°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.msea.2018.11.143
CoCrNi,0.0,0.333333333,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,280.0,1000,60.0,,,FCC,FCC_SS,"The alloy CoCrNi contains 3 elemental compositions: Co (0.333333333), Cr (0.333333333), Ni (0.333333333) and with heat treatment -  undergone homogenization process at 1200.0°C, for 280.0 minutes,, undergone annealing process at 1000°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.msea.2018.11.143
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,2880.0,800,60.0,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and with heat treatment -  undergone homogenization process at 1200.0°C, for 2880.0 minutes,, undergone annealing process at 800°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2013.06.018
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,2880.0,800,60.0,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and with heat treatment -  undergone homogenization process at 1200.0°C, for 2880.0 minutes,, undergone annealing process at 800°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2013.06.018
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,2880.0,800,60.0,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and with heat treatment -  undergone homogenization process at 1200.0°C, for 2880.0 minutes,, undergone annealing process at 800°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2013.06.018
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,2880.0,800,60.0,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and with heat treatment -  undergone homogenization process at 1200.0°C, for 2880.0 minutes,, undergone annealing process at 800°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2013.06.018
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,2880.0,800,60.0,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and with heat treatment -  undergone homogenization process at 1200.0°C, for 2880.0 minutes,, undergone annealing process at 800°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2013.06.018
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,2880.0,800,60.0,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and with heat treatment -  undergone homogenization process at 1200.0°C, for 2880.0 minutes,, undergone annealing process at 800°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2013.06.018
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,2880.0,1000,60.0,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and with heat treatment -  undergone homogenization process at 1200.0°C, for 2880.0 minutes,, undergone annealing process at 1000°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2013.06.018
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,2880.0,1000,60.0,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and with heat treatment -  undergone homogenization process at 1200.0°C, for 2880.0 minutes,, undergone annealing process at 1000°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2013.06.018
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,2880.0,1000,60.0,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and with heat treatment -  undergone homogenization process at 1200.0°C, for 2880.0 minutes,, undergone annealing process at 1000°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2013.06.018
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,2880.0,1000,60.0,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and with heat treatment -  undergone homogenization process at 1200.0°C, for 2880.0 minutes,, undergone annealing process at 1000°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2013.06.018
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,2880.0,1000,60.0,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and with heat treatment -  undergone homogenization process at 1200.0°C, for 2880.0 minutes,, undergone annealing process at 1000°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2013.06.018
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,2880.0,1000,60.0,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and with heat treatment -  undergone homogenization process at 1200.0°C, for 2880.0 minutes,, undergone annealing process at 1000°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2013.06.018
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,2880.0,1200,60.0,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and with heat treatment -  undergone homogenization process at 1200.0°C, for 2880.0 minutes,, undergone annealing process at 1200°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2013.06.018
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,2880.0,1200,60.0,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and with heat treatment -  undergone homogenization process at 1200.0°C, for 2880.0 minutes,, undergone annealing process at 1200°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2013.06.018
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,2880.0,1200,60.0,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and with heat treatment -  undergone homogenization process at 1200.0°C, for 2880.0 minutes,, undergone annealing process at 1200°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2013.06.018
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,2880.0,1200,60.0,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and with heat treatment -  undergone homogenization process at 1200.0°C, for 2880.0 minutes,, undergone annealing process at 1200°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2013.06.018
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,2880.0,1200,60.0,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and with heat treatment -  undergone homogenization process at 1200.0°C, for 2880.0 minutes,, undergone annealing process at 1200°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2013.06.018
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,2880.0,1200,60.0,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and with heat treatment -  undergone homogenization process at 1200.0°C, for 2880.0 minutes,, undergone annealing process at 1200°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2013.06.018
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.scriptamat.2018.05.015
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.scriptamat.2018.05.015
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.scriptamat.2018.05.015
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,900,60.0,FC,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and with heat treatment -  undergone annealing process at 900°C, for 60.0 minutes,, and undergone quenching process (FC),,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.scriptamat.2018.05.015
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.scriptamat.2018.05.015
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,900,60.0,FC,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and with heat treatment -  undergone annealing process at 900°C, for 60.0 minutes,, and undergone quenching process (FC),,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.scriptamat.2018.05.015
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.jallcom.2018.02.298
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,180.0,,,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and with heat treatment -  undergone homogenization process at 1150.0°C, for 180.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.jallcom.2018.02.298
NbTiVTa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,,,,,,,BCC,BCC_SS,"The alloy NbTiVTa contains 4 elemental compositions: Ti (0.25), V (0.25), Nb (0.25), Ta (0.25) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.3390/met6090199
HfNbTaTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,,,,,,,BCC,BCC_SS,"The alloy HfNbTaTiZr contains 5 elemental compositions: Ti (0.2), Nb (0.2), Zr (0.2), Hf (0.2), Ta (0.2) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.3390/met6090199
NbTiVZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,,,,,,,BCC,BCC_SS,"The alloy NbTiVZr contains 4 elemental compositions: Ti (0.25), V (0.25), Nb (0.25), Zr (0.25) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.3390/met6090199
AlNbTiVZr,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,,,,,,,BCC,BCC_SS,"The alloy AlNbTiVZr contains 5 elemental compositions: Al (0.2), Ti (0.2), V (0.2), Nb (0.2), Zr (0.2) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.3390/met6090199
Mg50(AlCuMnZn)50,0.125,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy Mg50(AlCuMnZn)50 contains 3 elemental compositions: Al (0.125), Cu (0.125), Mn (0.125) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.3390/met6090199
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.1007/s11431-017-9122-5
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.1007/s11431-017-9122-5
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,700,60.0,,,FCC + Im,Im,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and with heat treatment -  undergone annealing process at 700°C, for 60.0 minutes,,showing a FCC and Im microstructure and Im phases.",,10.1007/s11431-017-9122-5
Al86Mg10Zn2Cu2,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy Al86Mg10Zn2Cu2 contains 1 elemental compositions: Al (0.86) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.33142/msra.v1i1.666
Al85.7Mg10Zn2Cu2Si0.3,0.874489796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy Al85.7Mg10Zn2Cu2Si0.3 contains 1 elemental compositions: Al (0.874489796) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.33142/msra.v1i1.666
Al85.4Mg10Zn2Cu2Si0.6,0.871428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy Al85.4Mg10Zn2Cu2Si0.6 contains 1 elemental compositions: Al (0.871428571) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.33142/msra.v1i1.666
Al85.1Mg10Zn2Cu2Si0.9,0.868367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy Al85.1Mg10Zn2Cu2Si0.9 contains 1 elemental compositions: Al (0.868367347) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.33142/msra.v1i1.666
Al84.8Mg10Zn2Cu2Si1.2,0.848,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy Al84.8Mg10Zn2Cu2Si1.2 contains 2 elemental compositions: Al (0.848), Cu (0.02) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.33142/msra.v1i1.666
Co25Ni25Fe25Al7.5Cu17.5,0.075,0.25,0.0,0.25,0.25,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy Co25Ni25Fe25Al7.5Cu17.5 contains 5 elemental compositions: Al (0.075), Co (0.25), Fe (0.25), Ni (0.25), Cu (0.175) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2016.01.050
CoCrFeNi,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy CoCrFeNi contains 4 elemental compositions: Co (0.25), Cr (0.25), Fe (0.25), Ni (0.25) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2016.01.050
Co23.25Ni23.25Fe23.25Cr23.25Mo7.00,0.0,0.2325,0.2325,0.2325,0.2325,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy Co23.25Ni23.25Fe23.25Cr23.25Mo7.00 contains 5 elemental compositions: Co (0.2325), Cr (0.2325), Fe (0.2325), Ni (0.2325), Mo (0.07) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2016.01.050
HfNbTaTiZrMoW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857143,0.0,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,,,,,,,BCC,BCC_SS,"The alloy HfNbTaTiZrMoW contains 6 elemental compositions: Ti (0.142857143), Nb (0.142857143), Mo (0.142857143), Zr (0.142857143), Hf (0.142857143), Ta (0.142857143) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.jallcom.2019.06.138
HfNbTaTiZrMoW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857143,0.0,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,,,,,,,BCC,BCC_SS,"The alloy HfNbTaTiZrMoW contains 6 elemental compositions: Ti (0.142857143), Nb (0.142857143), Mo (0.142857143), Zr (0.142857143), Hf (0.142857143), Ta (0.142857143) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.jallcom.2019.06.138
HfNbTaTiZrMoW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857143,0.0,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,,,,,,,BCC,BCC_SS,"The alloy HfNbTaTiZrMoW contains 6 elemental compositions: Ti (0.142857143), Nb (0.142857143), Mo (0.142857143), Zr (0.142857143), Hf (0.142857143), Ta (0.142857143) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.jallcom.2019.06.138
HfNbTaTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,,,,,,,BCC,BCC_SS,"The alloy HfNbTaTiZr contains 5 elemental compositions: Ti (0.2), Nb (0.2), Zr (0.2), Hf (0.2), Ta (0.2) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.jallcom.2019.06.138
HfNbTaTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,,,,,,,BCC,BCC_SS,"The alloy HfNbTaTiZr contains 5 elemental compositions: Ti (0.2), Nb (0.2), Zr (0.2), Hf (0.2), Ta (0.2) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.jallcom.2019.06.138
HfNbTaTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,,,,,,,BCC,BCC_SS,"The alloy HfNbTaTiZr contains 5 elemental compositions: Ti (0.2), Nb (0.2), Zr (0.2), Hf (0.2), Ta (0.2) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.jallcom.2019.06.138
HfNbTaTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,,,,,,,BCC,BCC_SS,"The alloy HfNbTaTiZr contains 5 elemental compositions: Ti (0.2), Nb (0.2), Zr (0.2), Hf (0.2), Ta (0.2) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.jallcom.2019.06.138
HfNbTaTiZrW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,0.166666667,0.0,0.166666667,0.166666667,0.166666667,,,,,,,BCC,BCC_SS,"The alloy HfNbTaTiZrW contains 5 elemental compositions: Ti (0.166666667), Nb (0.166666667), Zr (0.166666667), Hf (0.166666667), Ta (0.166666667) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.jallcom.2019.06.138
HfNbTaTiZrW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,0.166666667,0.0,0.166666667,0.166666667,0.166666667,,,,,,,BCC,BCC_SS,"The alloy HfNbTaTiZrW contains 5 elemental compositions: Ti (0.166666667), Nb (0.166666667), Zr (0.166666667), Hf (0.166666667), Ta (0.166666667) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.jallcom.2019.06.138
HfNbTaTiZrW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,0.166666667,0.0,0.166666667,0.166666667,0.166666667,,,,,,,BCC,BCC_SS,"The alloy HfNbTaTiZrW contains 5 elemental compositions: Ti (0.166666667), Nb (0.166666667), Zr (0.166666667), Hf (0.166666667), Ta (0.166666667) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.jallcom.2019.06.138
MoNbTaTiV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.2,,,,,,,BCC + Im,Im,"The alloy MoNbTaTiV contains 5 elemental compositions: Ti (0.2), V (0.2), Nb (0.2), Mo (0.2), Ta (0.2) and without heat treatment,showing a BCC and Im microstructure and Im phases.",,10.1007/s12540-019-00283-6
